Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.8,3,69
Singly Linked List,max,FAIL,22,-,FAIL,7692
Singly Linked List,initialize,13,8,3.8,4,2243
Singly Linked List,copy,FAIL,12,-,FAIL,8147
Singly Linked List,append,FAIL,17,-,FAIL,2579
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,7913
Singly Linked List,intersection,FAIL,16,-,FAIL,4968
Singly Linked List,difference,FAIL,14,-,FAIL,3127
Sorted list,prepend,FAIL,29,-,FAIL,284
Sorted list,sort,FAIL,9,-,FAIL,7003
Sorted list,reverse,FAIL,9,-,FAIL,6342
Sorted list,merge,FAIL,23,-,FAIL,3552
Doubly Linked List,singleton,FAIL,13,-,FAIL,196
Doubly Linked List,append,FAIL,20,-,FAIL,4308
Doubly Linked List,delete,FAIL,18,-,FAIL,5384
List of Lists,deallocate,32,3,2.1,11,391
List of Lists,flatten,FAIL,12,-,FAIL,3089
List of Lists,length,FAIL,12,-,FAIL,2720
Binary Tree,deallocate two,FAIL,4,-,FAIL,4698
Binary Tree,copy,FAIL,12,-,FAIL,7545
Binary Tree,flatten,FAIL,10,-,FAIL,3199
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,5039
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,4633
BST,insert,FAIL,21,-,FAIL,4432
BST,find max,FAIL,25,-,FAIL,5502
BST,from list,FAIL,15,-,FAIL,3165
Packed Tree,pack,FAIL,36,-,FAIL,2177
