Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,36
Singly Linked List,max,FAIL,22,-,FAIL,811
Singly Linked List,initialize,13,8,1.0,4,127
Singly Linked List,copy,35,12,1.3,12,216
Singly Linked List,append,29,17,1.2,9,182
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,3129
Singly Linked List,intersection,FAIL,16,-,FAIL,2912
Singly Linked List,difference,FAIL,14,-,FAIL,2821
Sorted list,prepend,11,29,0.6,4,43
Sorted list,sort,FAIL,9,-,FAIL,198
Sorted list,reverse,49,9,3.3,13,602
Sorted list,merge,FAIL,23,-,FAIL,2723
Doubly Linked List,singleton,14,13,0.5,5,35
Doubly Linked List,append,42,20,4.7,13,1942
Doubly Linked List,delete,FAIL,18,-,FAIL,1082
List of Lists,deallocate,32,3,0.9,11,67
List of Lists,flatten,98,12,5.0,31,1493
List of Lists,length,FAIL,12,-,FAIL,4049
Binary Tree,deallocate two,47,4,1.1,16,213
Binary Tree,copy,FAIL,12,-,FAIL,3194
Binary Tree,flatten,74,10,2.4,24,601
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,6485
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,5353
BST,insert,FAIL,21,-,FAIL,247
BST,find max,FAIL,25,-,FAIL,2668
BST,from list,FAIL,15,-,FAIL,489
Packed Tree,pack,FAIL,36,-,FAIL,3296
