Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.4,3,21
Singly Linked List,max,89,22,5.4,25,877
Singly Linked List,initialize,13,8,0.9,4,111
Singly Linked List,copy,35,12,1.3,12,195
Singly Linked List,append,19,17,1.3,6,202
Singly Linked List,non-destructive append,66,21,6.5,22,2440
Singly Linked List,intersection,FAIL,16,-,FAIL,3910
Singly Linked List,difference,74,14,6.4,22,1379
Sorted list,prepend,11,29,0.6,4,41
Sorted list,sort,64,9,2.0,17,266
Sorted list,reverse,49,9,1.3,13,163
Sorted list,merge,FAIL,23,-,FAIL,3078
Doubly Linked List,singleton,14,13,0.5,5,36
Doubly Linked List,append,FAIL,20,-,FAIL,4107
Doubly Linked List,delete,79,18,5.0,23,1666
List of Lists,deallocate,32,3,0.7,11,54
List of Lists,flatten,72,12,1.9,24,374
List of Lists,length,82,12,7.2,25,1874
Binary Tree,deallocate two,47,4,1.2,16,213
Binary Tree,copy,FAIL,12,-,FAIL,6114
Binary Tree,flatten,77,10,2.1,25,476
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,4594
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,4275
BST,insert,FAIL,21,-,FAIL,3748
BST,find max,FAIL,25,-,FAIL,2045
BST,from list,112,15,13.6,34,2433
Packed Tree,pack,FAIL,36,-,FAIL,2947
