Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,24
Singly Linked List,max,FAIL,22,-,FAIL,1382
Singly Linked List,initialize,13,8,0.9,4,96
Singly Linked List,copy,32,12,2.6,11,657
Singly Linked List,append,19,17,1.3,6,210
Singly Linked List,non-destructive append,63,21,14.2,21,5054
Singly Linked List,intersection,FAIL,16,-,FAIL,3205
Singly Linked List,difference,FAIL,14,-,FAIL,3677
Sorted list,prepend,11,29,0.6,4,44
Sorted list,sort,FAIL,9,-,FAIL,520
Sorted list,reverse,36,9,1.4,11,186
Sorted list,merge,FAIL,23,-,FAIL,2140
Doubly Linked List,singleton,14,13,0.5,5,36
Doubly Linked List,append,32,20,3.3,10,1050
Doubly Linked List,delete,FAIL,18,-,FAIL,446
List of Lists,deallocate,32,3,0.8,11,76
List of Lists,flatten,66,12,2.0,22,393
List of Lists,length,FAIL,12,-,FAIL,4477
Binary Tree,deallocate two,47,4,1.3,16,213
Binary Tree,copy,FAIL,12,-,FAIL,6143
Binary Tree,flatten,74,10,2.3,24,536
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,6365
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,6287
BST,insert,FAIL,21,-,FAIL,202
BST,find max,FAIL,25,-,FAIL,2081
BST,from list,FAIL,15,-,FAIL,339
Packed Tree,pack,FAIL,36,-,FAIL,3246
