Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,10
Integers,min of two,10,9,0.5,3,25
Singly Linked List,length,21,15,1.0,6,113
Singly Linked List,min,41,22,3.4,11,514
Singly Linked List,singleton,11,12,0.5,4,33
Singly Linked List,initialize,13,8,0.9,4,98
Singly Linked List,append,19,17,0.9,6,108
Singly Linked List,delete,41,16,2.0,12,249
Singly Linked List,append three,48,21,1.8,14,435
Singly Linked List,non-destructive append,66,21,5.5,22,2060
Singly Linked List,deduplicate,76,10,5.4,23,842
Sorted list,prepend,11,29,0.6,4,39
Sorted list,reverse,49,9,1.9,13,254
Sorted list,merge,FAIL,23,-,FAIL,1311
Doubly Linked List,singleton,14,13,0.5,5,34
Doubly Linked List,copy,71,15,5.8,24,2075
Doubly Linked List,append,32,20,3.0,10,880
Doubly Linked List,delete,67,18,4.4,19,889
Doubly Linked List,single to double,69,11,1.5,24,202
List of Lists,deallocate,32,3,0.7,11,54
Binary Tree,size,32,13,1.3,9,189
Binary Tree,deallocate two,47,4,0.9,16,213
Binary Tree,flatten w/append,51,10,1.0,18,124
Binary Tree,flatten w/acc,66,17,1.3,22,205
Binary Tree,flatten,74,10,2.3,24,530
Binary Tree,flatten to dll in place,51,5,9.1,16,3461
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,2965
BST,rotate left,15,74,5.7,5,816
BST,find min,FAIL,25,-,FAIL,1532
BST,to sorted list,FAIL,15,-,FAIL,2441
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,copy,FAIL,12,-,FAIL,2617
