Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.3,4,18
Integers,min of two,10,9,0.6,3,36
Singly Linked List,length,21,15,1.7,6,306
Singly Linked List,min,FAIL,22,-,FAIL,1206
Singly Linked List,singleton,11,12,0.6,4,50
Singly Linked List,initialize,13,8,1.1,4,152
Singly Linked List,append,47,17,1.7,15,350
Singly Linked List,delete,41,16,5.1,12,1170
Singly Linked List,append three,76,21,2.7,23,709
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,3870
Singly Linked List,deduplicate,80,10,5.7,24,1245
Sorted list,prepend,11,29,0.9,4,98
Sorted list,reverse,36,9,1.6,11,237
Sorted list,merge,FAIL,23,-,FAIL,1775
Doubly Linked List,singleton,14,13,0.6,5,52
Doubly Linked List,copy,FAIL,15,-,FAIL,6146
Doubly Linked List,append,FAIL,20,-,FAIL,5430
Doubly Linked List,delete,FAIL,18,-,FAIL,4236
Doubly Linked List,single to double,66,11,1.8,23,290
List of Lists,deallocate,32,3,0.7,11,54
Binary Tree,size,35,13,1.3,10,249
Binary Tree,deallocate two,47,4,0.9,16,213
Binary Tree,flatten w/append,48,10,1.1,17,150
Binary Tree,flatten w/acc,63,17,1.6,21,240
Binary Tree,flatten,71,10,2.9,23,727
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,3271
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,3139
BST,rotate left,FAIL,74,-,FAIL,2255
BST,find min,FAIL,25,-,FAIL,1438
BST,to sorted list,FAIL,15,-,FAIL,1020
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,copy,FAIL,12,-,FAIL,3825
