Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,10
Integers,min of two,10,9,0.5,3,25
Singly Linked List,length,21,15,1.3,6,196
Singly Linked List,min,50,22,4.4,14,569
Singly Linked List,singleton,11,12,0.5,4,31
Singly Linked List,initialize,13,8,0.8,4,80
Singly Linked List,append,19,17,1.0,6,101
Singly Linked List,delete,44,16,1.9,13,279
Singly Linked List,append three,48,21,1.6,14,246
Singly Linked List,non-destructive append,66,21,8.3,22,2557
Singly Linked List,deduplicate,86,10,2.8,26,395
Sorted list,prepend,11,29,0.6,4,35
Sorted list,reverse,49,9,1.7,13,177
Sorted list,merge,FAIL,23,-,FAIL,1204
Doubly Linked List,singleton,14,13,0.6,5,32
Doubly Linked List,copy,71,15,7.5,24,2023
Doubly Linked List,append,FAIL,20,-,FAIL,2255
Doubly Linked List,delete,70,18,4.8,20,776
Doubly Linked List,single to double,69,11,1.7,24,191
List of Lists,deallocate,32,3,0.8,11,67
Binary Tree,size,32,13,1.9,9,481
Binary Tree,deallocate two,47,4,1.1,16,201
Binary Tree,flatten w/append,51,10,1.2,18,158
Binary Tree,flatten w/acc,66,17,1.4,22,202
Binary Tree,flatten,74,10,1.7,24,251
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,2508
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,2367
BST,rotate left,FAIL,74,-,FAIL,3788
BST,find min,FAIL,25,-,FAIL,1699
BST,to sorted list,FAIL,15,-,FAIL,1946
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,copy,FAIL,12,-,FAIL,2744
