Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,10
Integers,min of two,10,9,0.5,3,21
Singly Linked List,length,21,15,1.1,6,140
Singly Linked List,min,67,22,4.2,18,611
Singly Linked List,singleton,11,12,0.4,4,31
Singly Linked List,initialize,13,8,0.9,4,104
Singly Linked List,append,19,17,0.9,6,107
Singly Linked List,delete,41,16,2.0,12,259
Singly Linked List,append three,48,21,1.9,14,431
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,2405
Singly Linked List,deduplicate,79,10,4.8,24,860
Sorted list,prepend,11,29,0.6,4,39
Sorted list,reverse,49,9,2.0,13,278
Sorted list,merge,FAIL,23,-,FAIL,1472
Doubly Linked List,singleton,14,13,0.5,5,32
Doubly Linked List,copy,71,15,8.9,24,3313
Doubly Linked List,append,44,20,3.4,14,1113
Doubly Linked List,delete,79,18,4.8,23,1081
Doubly Linked List,single to double,69,11,1.5,24,215
List of Lists,deallocate,32,3,0.7,11,54
Binary Tree,size,35,13,1.6,10,362
Binary Tree,deallocate two,47,4,1.0,16,213
Binary Tree,flatten w/append,51,10,1.0,18,122
Binary Tree,flatten w/acc,66,17,1.3,22,201
Binary Tree,flatten,74,10,2.2,24,518
Binary Tree,flatten to dll in place,60,5,9.5,19,3640
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,3055
BST,rotate left,FAIL,74,-,FAIL,1888
BST,find min,FAIL,25,-,FAIL,1729
BST,to sorted list,FAIL,15,-,FAIL,1925
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,copy,FAIL,12,-,FAIL,2753
