Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.3,4,12
Integers,min of two,FAIL,9,-,FAIL,26
Singly Linked List,length,21,15,1.2,6,155
Singly Linked List,min,FAIL,22,-,FAIL,1455
Singly Linked List,singleton,11,12,0.5,4,40
Singly Linked List,initialize,13,8,1.1,4,112
Singly Linked List,append,19,17,1.2,6,157
Singly Linked List,delete,FAIL,16,-,FAIL,828
Singly Linked List,append three,90,21,3.4,29,863
Singly Linked List,non-destructive append,63,21,9.0,21,2735
Singly Linked List,deduplicate,FAIL,10,-,FAIL,1569
Sorted list,prepend,11,29,0.7,4,48
Sorted list,reverse,36,9,1.7,11,177
Sorted list,merge,FAIL,23,-,FAIL,1374
Doubly Linked List,singleton,14,13,0.5,5,44
Doubly Linked List,copy,FAIL,15,-,FAIL,4259
Doubly Linked List,append,FAIL,20,-,FAIL,3754
Doubly Linked List,delete,FAIL,18,-,FAIL,2080
Doubly Linked List,single to double,66,11,1.8,23,260
List of Lists,deallocate,32,3,0.8,11,54
Binary Tree,size,32,13,1.9,9,479
Binary Tree,deallocate two,47,4,1.2,16,213
Binary Tree,flatten w/append,48,10,1.1,17,130
Binary Tree,flatten w/acc,63,17,2.0,21,304
Binary Tree,flatten,71,10,2.6,23,541
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,2675
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,3064
BST,rotate left,15,74,9.8,5,2164
BST,find min,FAIL,25,-,FAIL,1427
BST,to sorted list,FAIL,15,-,FAIL,2201
Rose Tree,deallocate,24,2,0.7,9,47
Rose Tree,copy,FAIL,12,-,FAIL,2876
