Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,9
Integers,min of two,10,9,0.6,3,34
Singly Linked List,length,21,15,1.1,6,130
Singly Linked List,min,108,22,6.2,32,767
Singly Linked List,singleton,11,12,0.5,4,37
Singly Linked List,initialize,13,8,0.9,4,107
Singly Linked List,append,48,17,1.3,16,193
Singly Linked List,delete,51,16,2.4,16,360
Singly Linked List,append three,81,21,2.3,26,586
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,2512
Singly Linked List,deduplicate,103,10,6.6,34,1438
Sorted list,prepend,11,29,0.6,4,43
Sorted list,reverse,49,9,2.4,13,385
Sorted list,merge,FAIL,23,-,FAIL,1387
Doubly Linked List,singleton,14,13,0.5,5,38
Doubly Linked List,copy,FAIL,15,-,FAIL,3748
Doubly Linked List,append,58,20,4.1,19,1271
Doubly Linked List,delete,96,18,5.8,30,1132
Doubly Linked List,single to double,69,11,2.6,24,808
List of Lists,deallocate,32,3,0.7,11,67
Binary Tree,size,32,13,1.7,9,321
Binary Tree,deallocate two,47,4,1.0,16,213
Binary Tree,flatten w/append,51,10,1.0,18,130
Binary Tree,flatten w/acc,66,17,1.5,22,246
Binary Tree,flatten,77,10,2.3,25,583
Binary Tree,flatten to dll in place,51,5,2.9,16,830
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,4376
BST,rotate left,FAIL,74,-,FAIL,3051
BST,find min,FAIL,25,-,FAIL,1933
BST,to sorted list,FAIL,15,-,FAIL,1860
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,copy,FAIL,12,-,FAIL,2802
