Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.3,4,10
Integers,min of two,10,9,0.5,3,25
Singly Linked List,length,FAIL,15,-,FAIL,75
Singly Linked List,min,FAIL,22,-,FAIL,104
Singly Linked List,singleton,11,12,0.5,4,36
Singly Linked List,initialize,13,8,0.9,4,104
Singly Linked List,append,FAIL,17,-,FAIL,1133
Singly Linked List,delete,FAIL,16,-,FAIL,121
Singly Linked List,append three,FAIL,21,-,FAIL,1697
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,647
Singly Linked List,deduplicate,FAIL,10,-,FAIL,45
Sorted list,prepend,11,29,0.6,4,43
Sorted list,reverse,FAIL,9,-,FAIL,257
Sorted list,merge,FAIL,23,-,FAIL,1662
Doubly Linked List,singleton,14,13,0.5,5,37
Doubly Linked List,copy,FAIL,15,-,FAIL,603
Doubly Linked List,append,FAIL,20,-,FAIL,1287
Doubly Linked List,delete,FAIL,18,-,FAIL,211
Doubly Linked List,single to double,FAIL,11,-,FAIL,43
List of Lists,deallocate,FAIL,3,-,FAIL,522
Binary Tree,size,FAIL,13,-,FAIL,93
Binary Tree,deallocate two,47,4,1.5,16,370
Binary Tree,flatten w/append,FAIL,10,-,FAIL,37
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,136
Binary Tree,flatten,FAIL,10,-,FAIL,37
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,2661
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,2473
BST,rotate left,FAIL,74,-,FAIL,1802
BST,find min,FAIL,25,-,FAIL,265
BST,to sorted list,FAIL,15,-,FAIL,55
Rose Tree,deallocate,FAIL,2,-,FAIL,154
Rose Tree,copy,FAIL,12,-,FAIL,1445
