Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,FAIL,12,-,FAIL,100
Integers,min of two,10,9,0.7,3,56
Singly Linked List,length,FAIL,15,-,FAIL,7376
Singly Linked List,min,FAIL,22,-,FAIL,5465
Singly Linked List,singleton,FAIL,12,-,FAIL,192
Singly Linked List,initialize,13,8,3.2,4,1833
Singly Linked List,append,FAIL,17,-,FAIL,3414
Singly Linked List,delete,FAIL,16,-,FAIL,2370
Singly Linked List,append three,FAIL,21,-,FAIL,3200
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,4767
Singly Linked List,deduplicate,FAIL,10,-,FAIL,618
Sorted list,prepend,FAIL,29,-,FAIL,303
Sorted list,reverse,FAIL,9,-,FAIL,4029
Sorted list,merge,FAIL,23,-,FAIL,3163
Doubly Linked List,singleton,FAIL,13,-,FAIL,192
Doubly Linked List,copy,FAIL,15,-,FAIL,3259
Doubly Linked List,append,FAIL,20,-,FAIL,3414
Doubly Linked List,delete,FAIL,18,-,FAIL,3417
Doubly Linked List,single to double,FAIL,11,-,FAIL,348
List of Lists,deallocate,FAIL,3,-,FAIL,1416
Binary Tree,size,FAIL,13,-,FAIL,5680
Binary Tree,deallocate two,FAIL,4,-,FAIL,4542
Binary Tree,flatten w/append,FAIL,10,-,FAIL,301
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,1848
Binary Tree,flatten,FAIL,10,-,FAIL,301
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,1975
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,3436
BST,rotate left,FAIL,74,-,FAIL,4900
BST,find min,FAIL,25,-,FAIL,2954
BST,to sorted list,FAIL,15,-,FAIL,774
Rose Tree,deallocate,FAIL,2,-,FAIL,806
Rose Tree,copy,FAIL,12,-,FAIL,2303
