Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,9
Integers,min of two,10,9,0.6,3,29
Singly Linked List,length,21,15,1.1,6,122
Singly Linked List,min,41,22,4.0,11,620
Singly Linked List,singleton,11,12,0.5,4,35
Singly Linked List,initialize,13,8,0.9,4,105
Singly Linked List,append,19,17,0.9,6,105
Singly Linked List,delete,41,16,2.2,12,270
Singly Linked List,append three,48,21,2.1,14,427
Singly Linked List,non-destructive append,66,21,5.5,22,2075
Singly Linked List,deduplicate,76,10,5.7,23,1048
Sorted list,prepend,11,29,0.6,4,42
Sorted list,reverse,49,9,2.2,13,313
Sorted list,merge,FAIL,23,-,FAIL,1358
Doubly Linked List,singleton,14,13,0.5,5,36
Doubly Linked List,copy,71,15,5.8,24,2097
Doubly Linked List,append,32,20,3.3,10,863
Doubly Linked List,delete,67,18,4.5,19,930
Doubly Linked List,single to double,69,11,1.6,24,215
List of Lists,deallocate,32,3,0.9,11,89
Binary Tree,size,32,13,1.3,9,204
Binary Tree,deallocate two,47,4,1.2,16,213
Binary Tree,flatten w/append,51,10,1.1,18,127
Binary Tree,flatten w/acc,66,17,1.4,22,204
Binary Tree,flatten,74,10,2.4,24,562
Binary Tree,flatten to dll in place,51,5,4.0,16,1162
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,4306
BST,rotate left,FAIL,74,-,FAIL,4029
BST,find min,FAIL,25,-,FAIL,1672
BST,to sorted list,FAIL,15,-,FAIL,2099
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,copy,FAIL,12,-,FAIL,2615
