Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,12
Integers,min of two,10,9,0.6,3,29
Singly Linked List,length,21,15,1.2,6,111
Singly Linked List,min,81,22,4.9,24,576
Singly Linked List,singleton,11,12,0.6,4,38
Singly Linked List,initialize,13,8,1.1,4,100
Singly Linked List,append,19,17,1.1,6,111
Singly Linked List,delete,48,16,2.3,15,314
Singly Linked List,append three,58,21,2.5,18,468
Singly Linked List,non-destructive append,63,21,8.7,21,2721
Singly Linked List,deduplicate,97,10,5.4,32,1083
Sorted list,prepend,11,29,0.7,4,43
Sorted list,reverse,36,9,2.4,11,278
Sorted list,merge,FAIL,23,-,FAIL,1127
Doubly Linked List,singleton,14,13,0.6,5,40
Doubly Linked List,copy,65,15,8.0,22,2358
Doubly Linked List,append,48,20,4.4,16,1067
Doubly Linked List,delete,93,18,6.5,29,1216
Doubly Linked List,single to double,66,11,1.7,23,219
List of Lists,deallocate,32,3,0.8,11,54
Binary Tree,size,32,13,1.5,9,194
Binary Tree,deallocate two,47,4,1.3,16,213
Binary Tree,flatten w/append,48,10,1.2,17,129
Binary Tree,flatten w/acc,63,17,1.6,21,214
Binary Tree,flatten,71,10,2.7,23,565
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,2730
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,2686
BST,rotate left,15,74,8.4,5,1059
BST,find min,FAIL,25,-,FAIL,1112
BST,to sorted list,FAIL,15,-,FAIL,1207
Rose Tree,deallocate,24,2,0.7,9,47
Rose Tree,copy,FAIL,12,-,FAIL,2854
