Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.3,4,14
Integers,min of two,FAIL,9,-,FAIL,37
Singly Linked List,length,21,15,1.5,6,191
Singly Linked List,min,FAIL,22,-,FAIL,967
Singly Linked List,singleton,11,12,0.6,4,48
Singly Linked List,initialize,13,8,1.2,4,140
Singly Linked List,append,45,17,1.6,15,227
Singly Linked List,delete,FAIL,16,-,FAIL,1027
Singly Linked List,append three,81,21,2.8,26,515
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,2307
Singly Linked List,deduplicate,FAIL,10,-,FAIL,1789
Sorted list,prepend,11,29,0.8,4,55
Sorted list,reverse,36,9,1.8,11,179
Sorted list,merge,FAIL,23,-,FAIL,1434
Doubly Linked List,singleton,14,13,0.7,5,52
Doubly Linked List,copy,FAIL,15,-,FAIL,3804
Doubly Linked List,append,FAIL,20,-,FAIL,3238
Doubly Linked List,delete,FAIL,18,-,FAIL,2664
Doubly Linked List,single to double,66,11,1.8,23,277
List of Lists,deallocate,32,3,0.8,11,54
Binary Tree,size,32,13,3.2,9,708
Binary Tree,deallocate two,47,4,1.4,16,201
Binary Tree,flatten w/append,48,10,1.3,17,144
Binary Tree,flatten w/acc,63,17,1.6,21,212
Binary Tree,flatten,74,10,1.9,24,281
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,2406
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,2543
BST,rotate left,FAIL,74,-,FAIL,1764
BST,find min,FAIL,25,-,FAIL,1408
BST,to sorted list,111,15,3.8,33,431
Rose Tree,deallocate,24,2,0.7,9,47
Rose Tree,copy,FAIL,12,-,FAIL,3002
