Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.3,4,11
Integers,min of two,FAIL,9,-,FAIL,46
Singly Linked List,length,21,15,2.0,6,366
Singly Linked List,min,FAIL,22,-,FAIL,1626
Singly Linked List,singleton,11,12,0.6,4,53
Singly Linked List,initialize,13,8,1.2,4,162
Singly Linked List,append,19,17,1.7,6,299
Singly Linked List,delete,FAIL,16,-,FAIL,1261
Singly Linked List,append three,58,21,3.8,18,882
Singly Linked List,non-destructive append,63,21,9.3,21,2715
Singly Linked List,deduplicate,FAIL,10,-,FAIL,2138
Sorted list,prepend,11,29,0.8,4,61
Sorted list,reverse,36,9,1.8,11,204
Sorted list,merge,FAIL,23,-,FAIL,1256
Doubly Linked List,singleton,14,13,0.7,5,61
Doubly Linked List,copy,FAIL,15,-,FAIL,5288
Doubly Linked List,append,FAIL,20,-,FAIL,3390
Doubly Linked List,delete,FAIL,18,-,FAIL,3068
Doubly Linked List,single to double,66,11,2.4,23,372
List of Lists,deallocate,32,3,0.9,11,67
Binary Tree,size,35,13,2.7,10,794
Binary Tree,deallocate two,47,4,1.5,16,213
Binary Tree,flatten w/append,48,10,1.4,17,155
Binary Tree,flatten w/acc,63,17,1.8,21,235
Binary Tree,flatten,74,10,3.4,24,745
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,4042
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,3973
BST,rotate left,FAIL,74,-,FAIL,159
BST,find min,FAIL,25,-,FAIL,1355
BST,to sorted list,FAIL,15,-,FAIL,1361
Rose Tree,deallocate,24,2,0.7,9,47
Rose Tree,copy,FAIL,12,-,FAIL,3490
