Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,11
Integers,min of two,FAIL,9,-,FAIL,50
Singly Linked List,length,21,15,1.2,6,156
Singly Linked List,min,FAIL,22,-,FAIL,1377
Singly Linked List,singleton,11,12,0.6,4,41
Singly Linked List,initialize,13,8,1.3,4,175
Singly Linked List,append,57,17,2.7,19,553
Singly Linked List,delete,FAIL,16,-,FAIL,1198
Singly Linked List,append three,96,21,4.7,31,1222
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,3038
Singly Linked List,deduplicate,FAIL,10,-,FAIL,1738
Sorted list,prepend,11,29,0.7,4,48
Sorted list,reverse,36,9,1.7,11,181
Sorted list,merge,FAIL,23,-,FAIL,1497
Doubly Linked List,singleton,14,13,0.6,5,45
Doubly Linked List,copy,FAIL,15,-,FAIL,5386
Doubly Linked List,append,FAIL,20,-,FAIL,3566
Doubly Linked List,delete,FAIL,18,-,FAIL,2809
Doubly Linked List,single to double,66,11,3.5,23,719
List of Lists,deallocate,32,3,0.8,11,54
Binary Tree,size,32,13,1.5,9,224
Binary Tree,deallocate two,47,4,1.3,16,201
Binary Tree,flatten w/append,48,10,1.3,17,151
Binary Tree,flatten w/acc,63,17,2.3,21,352
Binary Tree,flatten,74,10,2.6,24,436
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,3548
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,3751
BST,rotate left,FAIL,74,-,FAIL,147
BST,find min,FAIL,25,-,FAIL,1309
BST,to sorted list,118,15,4.3,34,577
Rose Tree,deallocate,24,2,0.7,9,47
Rose Tree,copy,FAIL,12,-,FAIL,4219
