Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,9
Integers,min of two,10,9,0.6,3,29
Singly Linked List,length,21,15,1.0,6,120
Singly Linked List,min,41,22,3.4,11,549
Singly Linked List,singleton,11,12,0.5,4,34
Singly Linked List,initialize,13,8,0.9,4,103
Singly Linked List,append,19,17,0.9,6,104
Singly Linked List,delete,41,16,2.0,12,264
Singly Linked List,append three,48,21,1.8,14,423
Singly Linked List,non-destructive append,66,21,5.8,22,2176
Singly Linked List,deduplicate,76,10,5.0,23,914
Sorted list,prepend,11,29,0.7,4,41
Sorted list,reverse,49,9,2.2,13,316
Sorted list,merge,FAIL,23,-,FAIL,1293
Doubly Linked List,singleton,14,13,0.5,5,35
Doubly Linked List,copy,71,15,6.1,24,2203
Doubly Linked List,append,32,20,3.3,10,965
Doubly Linked List,delete,67,18,4.4,19,918
Doubly Linked List,single to double,69,11,2.6,24,787
List of Lists,deallocate,32,3,0.7,11,67
Binary Tree,size,32,13,1.3,9,199
Binary Tree,deallocate two,47,4,1.0,16,213
Binary Tree,flatten w/append,51,10,1.0,18,126
Binary Tree,flatten w/acc,66,17,1.3,22,201
Binary Tree,flatten,74,10,2.3,24,555
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,2763
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,5357
BST,rotate left,FAIL,74,-,FAIL,4189
BST,find min,FAIL,25,-,FAIL,1716
BST,to sorted list,FAIL,15,-,FAIL,2857
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,copy,FAIL,12,-,FAIL,2889
