Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,1.9,4,693
Integers,min of two,10,9,1.0,3,100
Singly Linked List,length,FAIL,15,-,FAIL,3180
Singly Linked List,min,FAIL,22,-,FAIL,3032
Singly Linked List,singleton,FAIL,12,-,FAIL,1091
Singly Linked List,initialize,FAIL,8,-,FAIL,5313
Singly Linked List,append,FAIL,17,-,FAIL,4014
Singly Linked List,delete,FAIL,16,-,FAIL,4756
Singly Linked List,append three,FAIL,21,-,FAIL,3467
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,4751
Singly Linked List,deduplicate,FAIL,10,-,FAIL,3788
Sorted list,prepend,FAIL,29,-,FAIL,1526
Sorted list,reverse,FAIL,9,-,FAIL,2835
Sorted list,merge,FAIL,23,-,FAIL,2233
Doubly Linked List,singleton,FAIL,13,-,FAIL,1063
Doubly Linked List,copy,FAIL,15,-,FAIL,4555
Doubly Linked List,append,FAIL,20,-,FAIL,3082
Doubly Linked List,delete,FAIL,18,-,FAIL,5862
Doubly Linked List,single to double,FAIL,11,-,FAIL,5132
List of Lists,deallocate,32,3,2.2,11,391
Binary Tree,size,FAIL,13,-,FAIL,4383
Binary Tree,deallocate two,FAIL,4,-,FAIL,3078
Binary Tree,flatten w/append,FAIL,10,-,FAIL,4280
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,3402
Binary Tree,flatten,FAIL,10,-,FAIL,4364
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,3292
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,3891
BST,rotate left,FAIL,74,-,FAIL,5700
BST,find min,FAIL,25,-,FAIL,1729
BST,to sorted list,FAIL,15,-,FAIL,2260
Rose Tree,deallocate,24,2,1.1,9,133
Rose Tree,copy,FAIL,12,-,FAIL,2998
