Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,9
Integers,min of two,10,9,0.5,3,23
Singly Linked List,length,21,15,1.1,6,110
Singly Linked List,min,60,22,4.8,17,730
Singly Linked List,singleton,11,12,0.5,4,32
Singly Linked List,initialize,13,8,0.9,4,95
Singly Linked List,append,29,17,1.5,9,218
Singly Linked List,delete,41,16,2.0,12,253
Singly Linked List,append three,55,21,2.8,16,583
Singly Linked List,non-destructive append,66,21,6.5,22,2456
Singly Linked List,deduplicate,76,10,2.8,23,416
Sorted list,prepend,11,29,0.6,4,38
Sorted list,reverse,49,9,1.5,13,176
Sorted list,merge,FAIL,23,-,FAIL,1245
Doubly Linked List,singleton,14,13,0.5,5,33
Doubly Linked List,copy,68,15,6.3,23,2338
Doubly Linked List,append,42,20,3.6,13,1001
Doubly Linked List,delete,67,18,4.1,19,796
Doubly Linked List,single to double,69,11,1.6,24,204
List of Lists,deallocate,32,3,0.8,11,54
Binary Tree,size,32,13,1.7,9,282
Binary Tree,deallocate two,47,4,1.4,16,213
Binary Tree,flatten w/append,51,10,1.2,18,122
Binary Tree,flatten w/acc,66,17,1.4,22,178
Binary Tree,flatten,74,10,2.3,24,488
Binary Tree,flatten to dll in place,51,5,3.4,16,911
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,2897
BST,rotate left,15,74,6.4,5,919
BST,find min,FAIL,25,-,FAIL,1755
BST,to sorted list,67,15,7.2,21,1419
Rose Tree,deallocate,24,2,0.7,9,47
Rose Tree,copy,FAIL,12,-,FAIL,2839
