Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,2.2,4,1196
Integers,min of two,10,9,1.1,3,122
Singly Linked List,length,FAIL,15,-,FAIL,3616
Singly Linked List,min,FAIL,22,-,FAIL,3478
Singly Linked List,singleton,FAIL,12,-,FAIL,259
Singly Linked List,initialize,FAIL,8,-,FAIL,5101
Singly Linked List,append,FAIL,17,-,FAIL,2267
Singly Linked List,delete,FAIL,16,-,FAIL,4527
Singly Linked List,append three,FAIL,21,-,FAIL,4198
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,6683
Singly Linked List,deduplicate,FAIL,10,-,FAIL,361
Sorted list,prepend,FAIL,29,-,FAIL,377
Sorted list,reverse,FAIL,9,-,FAIL,2778
Sorted list,merge,FAIL,23,-,FAIL,3029
Doubly Linked List,singleton,FAIL,13,-,FAIL,259
Doubly Linked List,copy,FAIL,15,-,FAIL,4512
Doubly Linked List,append,FAIL,20,-,FAIL,2685
Doubly Linked List,delete,FAIL,18,-,FAIL,5302
Doubly Linked List,single to double,FAIL,11,-,FAIL,177
List of Lists,deallocate,FAIL,3,-,FAIL,1499
Binary Tree,size,FAIL,13,-,FAIL,3057
Binary Tree,deallocate two,FAIL,4,-,FAIL,3396
Binary Tree,flatten w/append,FAIL,10,-,FAIL,153
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,2015
Binary Tree,flatten,FAIL,10,-,FAIL,153
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,2943
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,2408
BST,rotate left,FAIL,74,-,FAIL,2884
BST,find min,FAIL,25,-,FAIL,1858
BST,to sorted list,FAIL,15,-,FAIL,301
Rose Tree,deallocate,FAIL,2,-,FAIL,1340
Rose Tree,copy,FAIL,12,-,FAIL,2371
