Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,12
Integers,min of two,10,9,0.5,3,29
Singly Linked List,length,21,15,1.2,6,134
Singly Linked List,min,99,22,5.6,29,670
Singly Linked List,singleton,11,12,0.6,4,42
Singly Linked List,initialize,13,8,1.0,4,104
Singly Linked List,append,45,17,1.5,15,201
Singly Linked List,delete,48,16,2.5,15,362
Singly Linked List,append three,96,21,3.5,31,743
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,2208
Singly Linked List,deduplicate,97,10,7.6,32,1750
Sorted list,prepend,11,29,0.7,4,48
Sorted list,reverse,36,9,2.5,11,343
Sorted list,merge,FAIL,23,-,FAIL,1273
Doubly Linked List,singleton,14,13,0.6,5,46
Doubly Linked List,copy,FAIL,15,-,FAIL,3166
Doubly Linked List,append,48,20,4.9,16,1316
Doubly Linked List,delete,93,18,8.5,29,3339
Doubly Linked List,single to double,66,11,1.7,23,231
List of Lists,deallocate,32,3,0.9,11,76
Binary Tree,size,32,13,2.2,9,553
Binary Tree,deallocate two,47,4,1.4,16,213
Binary Tree,flatten w/append,48,10,1.2,17,133
Binary Tree,flatten w/acc,63,17,2.0,21,302
Binary Tree,flatten,71,10,3.3,23,712
Binary Tree,flatten to dll in place,51,5,3.4,16,809
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,3812
BST,rotate left,FAIL,74,-,FAIL,1879
BST,find min,FAIL,25,-,FAIL,1152
BST,to sorted list,FAIL,15,-,FAIL,2142
Rose Tree,deallocate,24,2,0.7,9,47
Rose Tree,copy,FAIL,12,-,FAIL,3478
