Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.3,4,12
Integers,min of two,FAIL,9,-,FAIL,24
Singly Linked List,length,21,15,1.1,6,135
Singly Linked List,min,FAIL,22,-,FAIL,1456
Singly Linked List,singleton,11,12,0.5,4,36
Singly Linked List,initialize,13,8,0.9,4,92
Singly Linked List,append,19,17,1.0,6,111
Singly Linked List,delete,FAIL,16,-,FAIL,767
Singly Linked List,append three,58,21,2.1,18,396
Singly Linked List,non-destructive append,63,21,8.8,21,2542
Singly Linked List,deduplicate,FAIL,10,-,FAIL,2235
Sorted list,prepend,11,29,0.7,4,42
Sorted list,reverse,36,9,1.5,11,161
Sorted list,merge,FAIL,23,-,FAIL,1491
Doubly Linked List,singleton,14,13,0.6,5,42
Doubly Linked List,copy,65,15,7.6,22,2531
Doubly Linked List,append,FAIL,20,-,FAIL,4237
Doubly Linked List,delete,FAIL,18,-,FAIL,1585
Doubly Linked List,single to double,66,11,1.7,23,213
List of Lists,deallocate,32,3,0.7,11,54
Binary Tree,size,35,13,1.7,10,444
Binary Tree,deallocate two,47,4,0.9,16,213
Binary Tree,flatten w/append,48,10,1.1,17,126
Binary Tree,flatten w/acc,63,17,1.3,21,186
Binary Tree,flatten,71,10,2.4,23,510
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,3539
Binary Tree,flatten to dll w/null,56,5,8.0,17,2918
BST,rotate left,FAIL,74,-,FAIL,169
BST,find min,FAIL,25,-,FAIL,1456
BST,to sorted list,67,15,5.0,21,962
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,copy,FAIL,12,-,FAIL,2778
