Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.3,4,14
Integers,min of two,10,9,0.6,3,41
Singly Linked List,length,21,15,1.2,6,153
Singly Linked List,min,61,22,5.4,16,736
Singly Linked List,singleton,11,12,0.6,4,44
Singly Linked List,initialize,13,8,0.9,4,92
Singly Linked List,append,57,17,1.8,19,321
Singly Linked List,delete,48,16,2.1,15,337
Singly Linked List,append three,96,21,2.8,31,657
Singly Linked List,non-destructive append,63,21,9.3,21,2925
Singly Linked List,deduplicate,91,10,3.5,29,572
Sorted list,prepend,11,29,0.8,4,50
Sorted list,reverse,36,9,1.6,11,176
Sorted list,merge,FAIL,23,-,FAIL,1385
Doubly Linked List,singleton,14,13,0.6,5,46
Doubly Linked List,copy,FAIL,15,-,FAIL,4878
Doubly Linked List,append,FAIL,20,-,FAIL,4108
Doubly Linked List,delete,FAIL,18,-,FAIL,4248
Doubly Linked List,single to double,66,11,1.7,23,254
List of Lists,deallocate,32,3,0.7,11,54
Binary Tree,size,35,13,1.8,10,452
Binary Tree,deallocate two,47,4,0.9,16,201
Binary Tree,flatten w/append,48,10,1.0,17,131
Binary Tree,flatten w/acc,63,17,1.4,21,200
Binary Tree,flatten,74,10,1.7,24,280
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,3033
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,2733
BST,rotate left,FAIL,74,-,FAIL,2035
BST,find min,FAIL,25,-,FAIL,1525
BST,to sorted list,FAIL,15,-,FAIL,1575
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,copy,FAIL,12,-,FAIL,3214
