Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.3,4,12
Integers,min of two,FAIL,9,-,FAIL,24
Singly Linked List,length,21,15,1.1,6,116
Singly Linked List,min,FAIL,22,-,FAIL,1892
Singly Linked List,singleton,11,12,0.6,4,35
Singly Linked List,initialize,13,8,1.1,4,104
Singly Linked List,append,19,17,1.1,6,110
Singly Linked List,delete,FAIL,16,-,FAIL,629
Singly Linked List,append three,48,21,2.5,14,446
Singly Linked List,non-destructive append,63,21,9.0,21,2506
Singly Linked List,deduplicate,FAIL,10,-,FAIL,206
Sorted list,prepend,11,29,0.7,4,43
Sorted list,reverse,36,9,1.8,11,196
Sorted list,merge,FAIL,23,-,FAIL,1502
Doubly Linked List,singleton,14,13,0.6,5,37
Doubly Linked List,copy,65,15,7.0,22,2059
Doubly Linked List,append,FAIL,20,-,FAIL,3840
Doubly Linked List,delete,FAIL,18,-,FAIL,483
Doubly Linked List,single to double,66,11,1.8,23,219
List of Lists,deallocate,32,3,0.9,11,67
Binary Tree,size,32,13,2.2,9,506
Binary Tree,deallocate two,47,4,1.5,16,213
Binary Tree,flatten w/append,48,10,1.2,17,130
Binary Tree,flatten w/acc,63,17,1.6,21,213
Binary Tree,flatten,71,10,2.7,23,577
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,3640
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,2916
BST,rotate left,FAIL,74,-,FAIL,159
BST,find min,FAIL,25,-,FAIL,1464
BST,to sorted list,FAIL,15,-,FAIL,1867
Rose Tree,deallocate,24,2,0.7,9,47
Rose Tree,copy,FAIL,12,-,FAIL,2727
