Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,FAIL,12,-,FAIL,902
Integers,min of two,10,9,1.0,3,110
Singly Linked List,length,FAIL,15,-,FAIL,3386
Singly Linked List,min,FAIL,22,-,FAIL,3587
Singly Linked List,singleton,FAIL,12,-,FAIL,3053
Singly Linked List,initialize,FAIL,8,-,FAIL,6689
Singly Linked List,append,FAIL,17,-,FAIL,3899
Singly Linked List,delete,FAIL,16,-,FAIL,6134
Singly Linked List,append three,FAIL,21,-,FAIL,4118
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,5596
Singly Linked List,deduplicate,FAIL,10,-,FAIL,4970
Sorted list,prepend,FAIL,29,-,FAIL,5722
Sorted list,reverse,FAIL,9,-,FAIL,4027
Sorted list,merge,FAIL,23,-,FAIL,2247
Doubly Linked List,singleton,FAIL,13,-,FAIL,4516
Doubly Linked List,copy,FAIL,15,-,FAIL,6551
Doubly Linked List,append,FAIL,20,-,FAIL,3467
Doubly Linked List,delete,FAIL,18,-,FAIL,5967
Doubly Linked List,single to double,FAIL,11,-,FAIL,5198
List of Lists,deallocate,32,3,2.1,11,427
Binary Tree,size,FAIL,13,-,FAIL,2372
Binary Tree,deallocate two,FAIL,4,-,FAIL,5492
Binary Tree,flatten w/append,FAIL,10,-,FAIL,3627
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,3280
Binary Tree,flatten,FAIL,10,-,FAIL,3747
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,4358
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,4248
BST,rotate left,FAIL,74,-,FAIL,2887
BST,find min,FAIL,25,-,FAIL,2514
BST,to sorted list,FAIL,15,-,FAIL,2454
Rose Tree,deallocate,24,2,1.1,9,145
Rose Tree,copy,FAIL,12,-,FAIL,4334
