Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,9
Integers,min of two,FAIL,9,-,FAIL,18
Singly Linked List,length,21,15,1.3,6,197
Singly Linked List,min,FAIL,22,-,FAIL,1839
Singly Linked List,singleton,11,12,0.6,4,31
Singly Linked List,initialize,13,8,1.0,4,97
Singly Linked List,append,19,17,0.9,6,102
Singly Linked List,delete,FAIL,16,-,FAIL,541
Singly Linked List,append three,58,21,1.9,18,366
Singly Linked List,non-destructive append,66,21,8.0,22,2408
Singly Linked List,deduplicate,FAIL,10,-,FAIL,2572
Sorted list,prepend,11,29,0.6,4,35
Sorted list,reverse,49,9,1.7,13,177
Sorted list,merge,FAIL,23,-,FAIL,1250
Doubly Linked List,singleton,14,13,0.5,5,32
Doubly Linked List,copy,68,15,6.4,23,1786
Doubly Linked List,append,48,20,9.8,16,4300
Doubly Linked List,delete,FAIL,18,-,FAIL,381
Doubly Linked List,single to double,69,11,1.7,24,195
List of Lists,deallocate,32,3,0.8,11,67
Binary Tree,size,32,13,1.9,9,482
Binary Tree,deallocate two,47,4,0.9,16,201
Binary Tree,flatten w/append,51,10,1.0,18,117
Binary Tree,flatten w/acc,66,17,1.3,22,170
Binary Tree,flatten,74,10,1.6,24,253
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,3773
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,3154
BST,rotate left,FAIL,74,-,FAIL,151
BST,find min,FAIL,25,-,FAIL,1550
BST,to sorted list,FAIL,15,-,FAIL,1935
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,copy,FAIL,12,-,FAIL,2657
