Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.5,3,38
Singly Linked List,max,FAIL,22,-,FAIL,3115
Singly Linked List,deallocate,11,2,0.5,4,30
Singly Linked List,append,FAIL,17,-,FAIL,2304
Singly Linked List,delete,FAIL,16,-,FAIL,2797
Singly Linked List,deallocate two,25,4,1.3,9,168
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,4729
Singly Linked List,deduplicate,FAIL,10,-,FAIL,2266
Sorted list,prepend,FAIL,29,-,FAIL,340
Sorted list,insert,FAIL,21,-,FAIL,1215
Sorted list,reverse,FAIL,9,-,FAIL,2979
Doubly Linked List,single to double,FAIL,11,-,FAIL,1821
List of Lists,deallocate,32,3,2.5,11,317
List of Lists,flatten,FAIL,12,-,FAIL,2438
Binary Tree,size,FAIL,13,-,FAIL,4761
Binary Tree,deallocate,16,2,0.9,6,82
Binary Tree,deallocate two,FAIL,4,-,FAIL,2719
Binary Tree,flatten w/append,FAIL,10,-,FAIL,3251
BST,rotate left,FAIL,74,-,FAIL,4339
BST,from list,FAIL,15,-,FAIL,2587
BST,to sorted list,FAIL,15,-,FAIL,3261
Rose Tree,deallocate,24,2,1.7,9,225
Rose Tree,flatten,FAIL,10,-,FAIL,583
Packed Tree,pack,FAIL,36,-,FAIL,1962
