Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.7,3,42
Singly Linked List,max,106,22,6.4,30,795
Singly Linked List,deallocate,11,2,0.4,4,16
Singly Linked List,append,45,17,1.6,15,229
Singly Linked List,delete,48,16,3.2,15,500
Singly Linked List,deallocate two,25,4,0.7,9,66
Singly Linked List,non-destructive append,63,21,7.9,21,2346
Singly Linked List,deduplicate,97,10,9.1,32,2568
Sorted list,prepend,11,29,0.7,4,50
Sorted list,insert,93,21,6.7,28,1127
Sorted list,reverse,36,9,3.5,11,570
Doubly Linked List,single to double,66,11,1.8,23,250
List of Lists,deallocate,32,3,0.7,11,54
List of Lists,flatten,98,12,3.0,33,577
Binary Tree,size,35,13,1.6,10,265
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,deallocate two,47,4,1.3,16,213
Binary Tree,flatten w/append,48,10,1.2,17,134
BST,rotate left,FAIL,74,-,FAIL,1993
BST,from list,FAIL,15,-,FAIL,1043
BST,to sorted list,FAIL,15,-,FAIL,1455
Rose Tree,deallocate,24,2,0.7,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,3282
Packed Tree,pack,FAIL,36,-,FAIL,2310
