Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.8,3,69
Singly Linked List,max,FAIL,22,-,FAIL,5423
Singly Linked List,deallocate,11,2,0.6,4,44
Singly Linked List,append,29,17,5.0,10,1948
Singly Linked List,delete,FAIL,16,-,FAIL,3870
Singly Linked List,deallocate two,25,4,1.5,9,272
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,4991
Singly Linked List,deduplicate,FAIL,10,-,FAIL,3583
Sorted list,prepend,FAIL,29,-,FAIL,282
Sorted list,insert,FAIL,21,-,FAIL,1505
Sorted list,reverse,36,9,9.4,11,3930
Doubly Linked List,single to double,60,11,8.5,21,3356
List of Lists,deallocate,32,3,2.3,11,490
List of Lists,flatten,FAIL,12,-,FAIL,5415
Binary Tree,size,FAIL,13,-,FAIL,2178
Binary Tree,deallocate,16,2,0.9,6,121
Binary Tree,deallocate two,FAIL,4,-,FAIL,5260
Binary Tree,flatten w/append,48,10,4.8,17,1694
BST,rotate left,FAIL,74,-,FAIL,2386
BST,from list,FAIL,15,-,FAIL,2943
BST,to sorted list,FAIL,15,-,FAIL,2569
Rose Tree,deallocate,24,2,1.5,9,206
Rose Tree,flatten,FAIL,10,-,FAIL,2786
Packed Tree,pack,FAIL,36,-,FAIL,1854
