Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.8,3,75
Singly Linked List,max,FAIL,22,-,FAIL,2904
Singly Linked List,deallocate,11,2,0.5,4,30
Singly Linked List,append,FAIL,17,-,FAIL,2162
Singly Linked List,delete,FAIL,16,-,FAIL,3968
Singly Linked List,deallocate two,25,4,1.3,9,168
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,4194
Singly Linked List,deduplicate,FAIL,10,-,FAIL,2145
Sorted list,prepend,FAIL,29,-,FAIL,280
Sorted list,insert,FAIL,21,-,FAIL,1204
Sorted list,reverse,36,9,10.0,11,4530
Doubly Linked List,single to double,FAIL,11,-,FAIL,2036
List of Lists,deallocate,32,3,2.1,11,253
List of Lists,flatten,FAIL,12,-,FAIL,2142
Binary Tree,size,FAIL,13,-,FAIL,2538
Binary Tree,deallocate,16,2,0.9,6,82
Binary Tree,deallocate two,FAIL,4,-,FAIL,2970
Binary Tree,flatten w/append,FAIL,10,-,FAIL,3031
BST,rotate left,FAIL,74,-,FAIL,4069
BST,from list,FAIL,15,-,FAIL,3167
BST,to sorted list,FAIL,15,-,FAIL,2090
Rose Tree,deallocate,24,2,1.0,9,78
Rose Tree,flatten,FAIL,10,-,FAIL,509
Packed Tree,pack,FAIL,36,-,FAIL,1899
