Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.9,3,95
Singly Linked List,max,FAIL,22,-,FAIL,3612
Singly Linked List,deallocate,11,2,0.6,4,30
Singly Linked List,append,FAIL,17,-,FAIL,2489
Singly Linked List,delete,FAIL,16,-,FAIL,3885
Singly Linked List,deallocate two,25,4,1.6,9,254
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,5375
Singly Linked List,deduplicate,FAIL,10,-,FAIL,2676
Sorted list,prepend,FAIL,29,-,FAIL,477
Sorted list,insert,FAIL,21,-,FAIL,1388
Sorted list,reverse,FAIL,9,-,FAIL,3246
Doubly Linked List,single to double,FAIL,11,-,FAIL,2628
List of Lists,deallocate,32,3,3.0,11,506
List of Lists,flatten,FAIL,12,-,FAIL,2881
Binary Tree,size,FAIL,13,-,FAIL,3749
Binary Tree,deallocate,16,2,0.9,6,82
Binary Tree,deallocate two,FAIL,4,-,FAIL,2630
Binary Tree,flatten w/append,FAIL,10,-,FAIL,4538
BST,rotate left,FAIL,74,-,FAIL,4430
BST,from list,FAIL,15,-,FAIL,2552
BST,to sorted list,FAIL,15,-,FAIL,3845
Rose Tree,deallocate,24,2,1.7,9,225
Rose Tree,flatten,FAIL,10,-,FAIL,651
Packed Tree,pack,FAIL,36,-,FAIL,2002
