Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,26
Singly Linked List,max,FAIL,22,-,FAIL,1610
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,append,19,17,1.0,6,159
Singly Linked List,delete,FAIL,16,-,FAIL,808
Singly Linked List,deallocate two,25,4,0.5,9,66
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,2474
Singly Linked List,deduplicate,FAIL,10,-,FAIL,291
Sorted list,prepend,11,29,0.6,4,48
Sorted list,insert,FAIL,21,-,FAIL,90
Sorted list,reverse,36,9,1.4,11,213
Doubly Linked List,single to double,66,11,2.6,23,836
List of Lists,deallocate,32,3,0.7,11,67
List of Lists,flatten,98,12,5.0,33,1722
Binary Tree,size,32,13,1.3,9,275
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,deallocate two,47,4,0.9,16,213
Binary Tree,flatten w/append,48,10,1.0,17,136
BST,rotate left,FAIL,74,-,FAIL,4089
BST,from list,FAIL,15,-,FAIL,387
BST,to sorted list,FAIL,15,-,FAIL,2647
Rose Tree,deallocate,24,2,0.5,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,3358
Packed Tree,pack,FAIL,36,-,FAIL,2363
