Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,22
Singly Linked List,max,FAIL,22,-,FAIL,1567
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,append,19,17,1.2,6,162
Singly Linked List,delete,FAIL,16,-,FAIL,673
Singly Linked List,deallocate two,25,4,0.6,9,66
Singly Linked List,non-destructive append,66,21,6.3,22,2517
Singly Linked List,deduplicate,FAIL,10,-,FAIL,2223
Sorted list,prepend,11,29,0.6,4,42
Sorted list,insert,FAIL,21,-,FAIL,68
Sorted list,reverse,49,9,1.3,13,188
Doubly Linked List,single to double,69,11,1.6,24,268
List of Lists,deallocate,32,3,0.6,11,54
List of Lists,flatten,60,12,1.5,20,273
Binary Tree,size,32,13,1.9,9,500
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,deallocate two,47,4,0.9,16,213
Binary Tree,flatten w/append,51,10,1.0,18,133
BST,rotate left,FAIL,74,-,FAIL,188
BST,from list,FAIL,15,-,FAIL,338
BST,to sorted list,67,15,7.6,21,1815
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,flatten,101,10,4.3,32,946
Packed Tree,pack,FAIL,36,-,FAIL,2497
