Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.8,3,58
Singly Linked List,max,FAIL,22,-,FAIL,2828
Singly Linked List,deallocate,11,2,0.5,4,30
Singly Linked List,append,FAIL,17,-,FAIL,3552
Singly Linked List,delete,FAIL,16,-,FAIL,2836
Singly Linked List,deallocate two,25,4,1.1,9,168
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,3907
Singly Linked List,deduplicate,FAIL,10,-,FAIL,1819
Sorted list,prepend,FAIL,29,-,FAIL,162
Sorted list,insert,FAIL,21,-,FAIL,569
Sorted list,reverse,FAIL,9,-,FAIL,2914
Doubly Linked List,single to double,FAIL,11,-,FAIL,1041
List of Lists,deallocate,32,3,6.9,11,2559
List of Lists,flatten,FAIL,12,-,FAIL,3574
Binary Tree,size,FAIL,13,-,FAIL,2576
Binary Tree,deallocate,16,2,0.8,6,82
Binary Tree,deallocate two,FAIL,4,-,FAIL,3647
Binary Tree,flatten w/append,FAIL,10,-,FAIL,3463
BST,rotate left,FAIL,74,-,FAIL,2893
BST,from list,FAIL,15,-,FAIL,1669
BST,to sorted list,FAIL,15,-,FAIL,1923
Rose Tree,deallocate,24,2,1.6,9,326
Rose Tree,flatten,FAIL,10,-,FAIL,413
Packed Tree,pack,FAIL,36,-,FAIL,1713
