Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.5,3,27
Singly Linked List,max,50,22,8.0,14,1193
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,append,19,17,1.3,6,196
Singly Linked List,delete,41,16,2.4,12,428
Singly Linked List,deallocate two,25,4,0.6,9,66
Singly Linked List,non-destructive append,66,21,7.4,22,2682
Singly Linked List,deduplicate,83,10,4.4,25,711
Sorted list,prepend,11,29,0.7,4,49
Sorted list,insert,65,21,2.3,19,500
Sorted list,reverse,49,9,1.3,13,189
Doubly Linked List,single to double,69,11,2.8,24,550
List of Lists,deallocate,32,3,0.6,11,54
List of Lists,flatten,56,12,1.6,18,259
Binary Tree,size,32,13,2.1,9,622
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,deallocate two,47,4,0.9,16,213
Binary Tree,flatten w/append,51,10,1.1,18,140
BST,rotate left,FAIL,74,-,FAIL,2058
BST,from list,FAIL,15,-,FAIL,1178
BST,to sorted list,FAIL,15,-,FAIL,1666
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,2689
Packed Tree,pack,FAIL,36,-,FAIL,2331
