Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.5,3,29
Singly Linked List,max,98,22,5.1,30,747
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,append,19,17,0.9,6,118
Singly Linked List,delete,48,16,2.2,15,375
Singly Linked List,deallocate two,25,4,0.6,9,66
Singly Linked List,non-destructive append,63,21,6.3,21,2435
Singly Linked List,deduplicate,97,10,7.6,32,1984
Sorted list,prepend,11,29,0.6,4,51
Sorted list,insert,93,21,4.2,28,805
Sorted list,reverse,36,9,2.2,11,394
Doubly Linked List,single to double,66,11,1.6,23,274
List of Lists,deallocate,32,3,0.7,11,54
List of Lists,flatten,53,12,1.4,17,229
Binary Tree,size,32,13,1.8,9,630
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,deallocate two,47,4,0.9,16,213
Binary Tree,flatten w/append,48,10,1.0,17,137
BST,rotate left,15,74,8.0,5,2157
BST,from list,FAIL,15,-,FAIL,1596
BST,to sorted list,FAIL,15,-,FAIL,2636
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,3938
Packed Tree,pack,FAIL,36,-,FAIL,2415
