Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.5,3,25
Singly Linked List,max,80,22,5.4,22,976
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,append,19,17,0.8,6,82
Singly Linked List,delete,41,16,1.6,12,280
Singly Linked List,deallocate two,25,4,0.4,9,41
Singly Linked List,non-destructive append,66,21,6.7,22,2482
Singly Linked List,deduplicate,83,10,2.5,25,416
Sorted list,prepend,11,29,0.6,4,42
Sorted list,insert,65,21,2.2,19,465
Sorted list,reverse,49,9,1.3,13,172
Doubly Linked List,single to double,69,11,1.7,24,268
List of Lists,deallocate,32,3,0.6,11,54
List of Lists,flatten,56,12,1.2,18,150
Binary Tree,size,32,13,1.6,9,440
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,deallocate two,47,4,0.9,16,201
Binary Tree,flatten w/append,51,10,1.2,18,167
BST,rotate left,15,74,7.7,5,1310
BST,from list,FAIL,15,-,FAIL,1494
BST,to sorted list,119,15,7.6,33,1092
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,2970
Packed Tree,pack,FAIL,36,-,FAIL,2493
