Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.6,3,29
Singly Linked List,max,87,22,4.9,26,740
Singly Linked List,deallocate,11,2,0.4,4,16
Singly Linked List,append,19,17,1.3,6,203
Singly Linked List,delete,48,16,2.5,15,420
Singly Linked List,deallocate two,25,4,0.7,9,66
Singly Linked List,non-destructive append,63,21,6.2,21,2356
Singly Linked List,deduplicate,97,10,7.6,32,2347
Sorted list,prepend,11,29,0.6,4,46
Sorted list,insert,93,21,4.8,28,818
Sorted list,reverse,39,9,2.5,12,402
Doubly Linked List,single to double,66,11,1.8,23,320
List of Lists,deallocate,32,3,0.8,11,67
List of Lists,flatten,53,12,1.7,17,278
Binary Tree,size,32,13,1.7,9,496
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,deallocate two,47,4,1.1,16,213
Binary Tree,flatten w/append,48,10,1.1,17,146
BST,rotate left,FAIL,74,-,FAIL,3256
BST,from list,FAIL,15,-,FAIL,1587
BST,to sorted list,FAIL,15,-,FAIL,1924
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,3772
Packed Tree,pack,FAIL,36,-,FAIL,2484
