Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,26
Singly Linked List,max,FAIL,22,-,FAIL,568
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,append,45,17,1.6,15,319
Singly Linked List,delete,FAIL,16,-,FAIL,834
Singly Linked List,deallocate two,25,4,0.7,9,66
Singly Linked List,non-destructive append,63,21,8.0,21,2358
Singly Linked List,deduplicate,FAIL,10,-,FAIL,296
Sorted list,prepend,11,29,0.7,4,48
Sorted list,insert,FAIL,21,-,FAIL,81
Sorted list,reverse,36,9,2.6,11,400
Doubly Linked List,single to double,66,11,1.7,23,256
List of Lists,deallocate,32,3,0.9,11,89
List of Lists,flatten,84,12,3.6,28,808
Binary Tree,size,32,13,1.9,9,631
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,deallocate two,47,4,1.2,16,213
Binary Tree,flatten w/append,48,10,1.9,17,327
BST,rotate left,15,74,9.5,5,2069
BST,from list,FAIL,15,-,FAIL,380
BST,to sorted list,FAIL,15,-,FAIL,2223
Rose Tree,deallocate,24,2,0.7,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,2876
Packed Tree,pack,FAIL,36,-,FAIL,2348
