Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.5,3,23
Singly Linked List,max,41,22,4.0,11,602
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,append,19,17,0.9,6,107
Singly Linked List,delete,44,16,2.0,13,264
Singly Linked List,deallocate two,25,4,0.7,9,66
Singly Linked List,non-destructive append,66,21,5.5,22,2081
Singly Linked List,deduplicate,76,10,5.8,23,941
Sorted list,prepend,11,29,0.6,4,38
Sorted list,insert,92,21,3.7,27,449
Sorted list,reverse,49,9,2.0,13,283
Doubly Linked List,single to double,69,11,1.5,24,204
List of Lists,deallocate,32,3,0.8,11,89
List of Lists,flatten,56,12,2.1,18,383
Binary Tree,size,32,13,1.3,9,190
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,deallocate two,47,4,1.2,16,213
Binary Tree,flatten w/append,51,10,1.1,18,124
BST,rotate left,FAIL,74,-,FAIL,4199
BST,from list,FAIL,15,-,FAIL,1562
BST,to sorted list,FAIL,15,-,FAIL,2303
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,3439
Packed Tree,pack,FAIL,36,-,FAIL,2403
