Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.8,3,72
Singly Linked List,max,FAIL,22,-,FAIL,5299
Singly Linked List,deallocate,11,2,0.6,4,44
Singly Linked List,append,FAIL,17,-,FAIL,3016
Singly Linked List,delete,FAIL,16,-,FAIL,2732
Singly Linked List,deallocate two,25,4,1.7,9,360
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,4926
Singly Linked List,deduplicate,FAIL,10,-,FAIL,2542
Sorted list,prepend,FAIL,29,-,FAIL,155
Sorted list,insert,FAIL,21,-,FAIL,640
Sorted list,reverse,36,9,8.6,11,2636
Doubly Linked List,single to double,FAIL,11,-,FAIL,802
List of Lists,deallocate,32,3,2.8,11,575
List of Lists,flatten,FAIL,12,-,FAIL,2670
Binary Tree,size,FAIL,13,-,FAIL,7741
Binary Tree,deallocate,16,2,1.0,6,121
Binary Tree,deallocate two,FAIL,4,-,FAIL,4777
Binary Tree,flatten w/append,FAIL,10,-,FAIL,4949
BST,rotate left,FAIL,74,-,FAIL,5390
BST,from list,FAIL,15,-,FAIL,2069
BST,to sorted list,FAIL,15,-,FAIL,3554
Rose Tree,deallocate,24,2,1.2,9,145
Rose Tree,flatten,FAIL,10,-,FAIL,320
Packed Tree,pack,FAIL,36,-,FAIL,1884
