Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,20
Singly Linked List,max,FAIL,22,-,FAIL,1304
Singly Linked List,deallocate,11,2,0.4,4,16
Singly Linked List,append,19,17,1.0,6,102
Singly Linked List,delete,FAIL,16,-,FAIL,557
Singly Linked List,deallocate two,25,4,0.7,9,66
Singly Linked List,non-destructive append,66,21,7.9,22,2372
Singly Linked List,deduplicate,FAIL,10,-,FAIL,1434
Sorted list,prepend,11,29,0.7,4,40
Sorted list,insert,FAIL,21,-,FAIL,57
Sorted list,reverse,49,9,1.5,13,159
Doubly Linked List,single to double,69,11,1.7,24,214
List of Lists,deallocate,32,3,0.7,11,54
List of Lists,flatten,56,12,1.3,18,141
Binary Tree,size,32,13,1.7,9,435
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,deallocate two,47,4,1.1,16,201
Binary Tree,flatten w/append,51,10,1.1,18,120
BST,rotate left,FAIL,74,-,FAIL,147
BST,from list,FAIL,15,-,FAIL,309
BST,to sorted list,116,15,3.0,32,433
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,flatten,86,10,3.7,27,660
Packed Tree,pack,FAIL,36,-,FAIL,2312
