Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.9,3,93
Singly Linked List,max,FAIL,22,-,FAIL,3570
Singly Linked List,deallocate,11,2,0.5,4,30
Singly Linked List,append,FAIL,17,-,FAIL,2737
Singly Linked List,delete,FAIL,16,-,FAIL,2994
Singly Linked List,deallocate two,25,4,1.2,9,168
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,4399
Singly Linked List,deduplicate,FAIL,10,-,FAIL,2623
Sorted list,prepend,FAIL,29,-,FAIL,192
Sorted list,insert,FAIL,21,-,FAIL,696
Sorted list,reverse,FAIL,9,-,FAIL,2908
Doubly Linked List,single to double,FAIL,11,-,FAIL,1076
List of Lists,deallocate,32,3,2.1,11,317
List of Lists,flatten,FAIL,12,-,FAIL,2373
Binary Tree,size,FAIL,13,-,FAIL,2148
Binary Tree,deallocate,16,2,0.8,6,82
Binary Tree,deallocate two,FAIL,4,-,FAIL,3037
Binary Tree,flatten w/append,FAIL,10,-,FAIL,3417
BST,rotate left,FAIL,74,-,FAIL,3095
BST,from list,FAIL,15,-,FAIL,1607
BST,to sorted list,FAIL,15,-,FAIL,1889
Rose Tree,deallocate,24,2,1.5,9,225
Rose Tree,flatten,FAIL,10,-,FAIL,345
Packed Tree,pack,FAIL,36,-,FAIL,1794
