Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,26
Singly Linked List,max,FAIL,22,-,FAIL,1442
Singly Linked List,deallocate,11,2,0.4,4,16
Singly Linked List,append,47,17,2.0,15,324
Singly Linked List,delete,FAIL,16,-,FAIL,853
Singly Linked List,deallocate two,25,4,0.7,9,41
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,2254
Singly Linked List,deduplicate,FAIL,10,-,FAIL,1482
Sorted list,prepend,11,29,0.7,4,48
Sorted list,insert,FAIL,21,-,FAIL,81
Sorted list,reverse,36,9,1.6,11,169
Doubly Linked List,single to double,66,11,1.7,23,256
List of Lists,deallocate,32,3,0.8,11,54
List of Lists,flatten,94,12,2.3,31,385
Binary Tree,size,32,13,2.1,9,460
Binary Tree,deallocate,16,2,0.5,6,26
Binary Tree,deallocate two,47,4,1.4,16,201
Binary Tree,flatten w/append,48,10,1.4,17,167
BST,rotate left,FAIL,74,-,FAIL,1805
BST,from list,FAIL,15,-,FAIL,379
BST,to sorted list,FAIL,15,-,FAIL,1737
Rose Tree,deallocate,24,2,0.7,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,3377
Packed Tree,pack,FAIL,36,-,FAIL,2356
