Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.5,3,29
Singly Linked List,max,47,22,4.3,13,652
Singly Linked List,deallocate,11,2,0.4,4,16
Singly Linked List,append,19,17,1.5,6,257
Singly Linked List,delete,44,16,2.2,13,338
Singly Linked List,deallocate two,25,4,0.7,9,66
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,2413
Singly Linked List,deduplicate,73,10,3.2,22,552
Sorted list,prepend,11,29,0.7,4,50
Sorted list,insert,68,21,2.4,20,364
Sorted list,reverse,36,9,1.5,11,188
Doubly Linked List,single to double,66,11,1.6,23,245
List of Lists,deallocate,32,3,0.8,11,54
List of Lists,flatten,62,12,2.0,20,380
Binary Tree,size,32,13,2.5,9,686
Binary Tree,deallocate,16,2,0.5,6,26
Binary Tree,deallocate two,47,4,1.5,16,213
Binary Tree,flatten w/append,48,10,1.1,17,136
BST,rotate left,FAIL,74,-,FAIL,2341
BST,from list,FAIL,15,-,FAIL,1400
BST,to sorted list,67,15,8.6,21,2133
Rose Tree,deallocate,24,2,0.7,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,3565
Packed Tree,pack,FAIL,36,-,FAIL,2412
