Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.6,3,43
Singly Linked List,max,47,22,8.3,13,1134
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,append,19,17,1.6,6,321
Singly Linked List,delete,51,16,4.5,16,893
Singly Linked List,deallocate two,25,4,0.5,9,66
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,3701
Singly Linked List,deduplicate,94,10,4.8,30,922
Sorted list,prepend,11,29,0.9,4,83
Sorted list,insert,61,21,2.9,17,454
Sorted list,reverse,36,9,1.5,11,195
Doubly Linked List,single to double,66,11,1.7,23,256
List of Lists,deallocate,32,3,0.7,11,54
List of Lists,flatten,57,12,1.7,19,298
Binary Tree,size,35,13,2.7,10,958
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,deallocate two,47,4,0.9,16,213
Binary Tree,flatten w/append,48,10,1.2,17,157
BST,rotate left,FAIL,74,-,FAIL,2663
BST,from list,FAIL,15,-,FAIL,1405
BST,to sorted list,67,15,7.1,21,1654
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,2897
Packed Tree,pack,FAIL,36,-,FAIL,2107
