Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.5,3,25
Singly Linked List,max,60,22,4.6,17,685
Singly Linked List,deallocate,11,2,0.4,4,16
Singly Linked List,append,29,17,1.5,9,217
Singly Linked List,delete,44,16,2.0,13,251
Singly Linked List,deallocate two,25,4,0.8,9,66
Singly Linked List,non-destructive append,66,21,6.5,22,2408
Singly Linked List,deduplicate,86,10,2.9,26,416
Sorted list,prepend,11,29,0.6,4,39
Sorted list,insert,68,21,2.3,20,339
Sorted list,reverse,49,9,1.4,13,165
Doubly Linked List,single to double,69,11,1.6,24,203
List of Lists,deallocate,32,3,0.8,11,54
List of Lists,flatten,68,12,1.5,22,191
Binary Tree,size,32,13,2.2,9,510
Binary Tree,deallocate,16,2,0.5,6,26
Binary Tree,deallocate two,47,4,1.3,16,201
Binary Tree,flatten w/append,51,10,1.1,18,121
BST,rotate left,15,74,6.3,5,832
BST,from list,85,15,8.7,27,1066
BST,to sorted list,67,15,2.2,21,313
Rose Tree,deallocate,24,2,0.7,9,47
Rose Tree,flatten,93,10,8.6,29,2540
Packed Tree,pack,FAIL,36,-,FAIL,2491
