Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.5,3,29
Singly Linked List,max,102,22,8.1,22,865
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,append,19,17,1.0,6,109
Singly Linked List,delete,41,16,2.2,12,264
Singly Linked List,deallocate two,25,4,0.7,9,66
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,3122
Singly Linked List,deduplicate,73,10,3.0,22,440
Sorted list,prepend,11,29,0.6,4,39
Sorted list,insert,74,21,2.6,21,305
Sorted list,reverse,36,9,1.6,11,168
Doubly Linked List,single to double,66,11,1.7,23,211
List of Lists,deallocate,32,3,0.7,11,54
List of Lists,flatten,53,12,1.5,17,217
Binary Tree,size,32,13,1.1,9,134
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,deallocate two,47,4,1.1,16,213
Binary Tree,flatten w/append,48,10,1.1,17,126
BST,rotate left,15,74,7.8,5,936
BST,from list,FAIL,15,-,FAIL,1031
BST,to sorted list,FAIL,15,-,FAIL,2155
Rose Tree,deallocate,24,2,0.7,9,47
Rose Tree,flatten,80,10,9.6,25,2807
Packed Tree,pack,FAIL,36,-,FAIL,2325
