Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.5,4,100
Singly Linked List,max,FAIL,22,-,FAIL,1157
Singly Linked List,min,FAIL,22,-,FAIL,1150
Singly Linked List,singleton,11,12,0.6,4,148
Singly Linked List,append,29,17,2.5,10,1136
Singly Linked List,delete,FAIL,16,-,FAIL,1328
Singly Linked List,deallocate two,25,4,0.9,9,279
Singly Linked List,union,FAIL,14,-,FAIL,1130
Singly Linked List,intersection,FAIL,16,-,FAIL,1826
Singly Linked List,difference,FAIL,14,-,FAIL,987
Sorted list,sort,FAIL,9,-,FAIL,1372
Sorted list,reverse,FAIL,9,-,FAIL,1031
Sorted list,merge,FAIL,23,-,FAIL,1088
Doubly Linked List,singleton,14,13,0.7,5,151
Doubly Linked List,copy,FAIL,15,-,FAIL,1454
Doubly Linked List,single to double,FAIL,11,-,FAIL,567
List of Lists,flatten,FAIL,12,-,FAIL,1220
Binary Tree,deallocate,16,2,0.6,6,123
Binary Tree,deallocate two,FAIL,4,-,FAIL,2405
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,1245
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,1355
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,1177
BST,rotate left,FAIL,74,-,FAIL,824
BST,rotate right,FAIL,74,-,FAIL,672
BST,find max,FAIL,25,-,FAIL,981
BST,delete root,FAIL,41,-,FAIL,606
BST,from list,FAIL,15,-,FAIL,900
BST,to sorted list,FAIL,15,-,FAIL,1184
Rose Tree,deallocate,24,2,0.8,9,170
Rose Tree,flatten,FAIL,10,-,FAIL,186
