Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,FAIL,12,-,FAIL,54
Singly Linked List,max,FAIL,22,-,FAIL,1411
Singly Linked List,min,FAIL,22,-,FAIL,1363
Singly Linked List,singleton,11,12,0.6,4,134
Singly Linked List,append,29,17,1.6,10,673
Singly Linked List,delete,FAIL,16,-,FAIL,1217
Singly Linked List,deallocate two,25,4,0.9,9,279
Singly Linked List,union,FAIL,14,-,FAIL,1149
Singly Linked List,intersection,FAIL,16,-,FAIL,1770
Singly Linked List,difference,FAIL,14,-,FAIL,1081
Sorted list,sort,FAIL,9,-,FAIL,1420
Sorted list,reverse,FAIL,9,-,FAIL,1359
Sorted list,merge,FAIL,23,-,FAIL,1215
Doubly Linked List,singleton,14,13,0.7,5,158
Doubly Linked List,copy,FAIL,15,-,FAIL,1572
Doubly Linked List,single to double,FAIL,11,-,FAIL,1450
List of Lists,flatten,FAIL,12,-,FAIL,1301
Binary Tree,deallocate,16,2,0.6,6,123
Binary Tree,deallocate two,FAIL,4,-,FAIL,1666
Binary Tree,flatten w/acc,76,17,2.8,26,1159
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,1449
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,1273
BST,rotate left,FAIL,74,-,FAIL,1353
BST,rotate right,FAIL,74,-,FAIL,1367
BST,find max,FAIL,25,-,FAIL,1231
BST,delete root,FAIL,41,-,FAIL,966
BST,from list,FAIL,15,-,FAIL,1149
BST,to sorted list,FAIL,15,-,FAIL,1233
Rose Tree,deallocate,30,2,0.8,11,213
Rose Tree,flatten,FAIL,10,-,FAIL,1253
