Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.8,4,12
Singly Linked List,max,FAIL,22,-,FAIL,72
Singly Linked List,min,FAIL,22,-,FAIL,91
Singly Linked List,singleton,FAIL,12,-,FAIL,18
Singly Linked List,append,19,17,2.9,6,109
Singly Linked List,delete,FAIL,16,-,FAIL,79
Singly Linked List,deallocate two,25,4,1.7,9,64
Singly Linked List,union,FAIL,14,-,FAIL,110
Singly Linked List,intersection,FAIL,16,-,FAIL,95
Singly Linked List,difference,FAIL,14,-,FAIL,106
Sorted list,sort,FAIL,9,-,FAIL,85
Sorted list,reverse,FAIL,9,-,FAIL,88
Sorted list,merge,FAIL,23,-,FAIL,81
Doubly Linked List,singleton,FAIL,13,-,FAIL,18
Doubly Linked List,copy,FAIL,15,-,FAIL,130
Doubly Linked List,single to double,FAIL,11,-,FAIL,89
List of Lists,flatten,FAIL,12,-,FAIL,121
Binary Tree,deallocate,16,2,1.0,6,25
Binary Tree,deallocate two,FAIL,4,-,FAIL,175
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,123
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,130
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,126
BST,rotate left,FAIL,74,-,FAIL,58
BST,rotate right,FAIL,74,-,FAIL,60
BST,find max,FAIL,25,-,FAIL,62
BST,delete root,FAIL,41,-,FAIL,52
BST,from list,FAIL,15,-,FAIL,66
BST,to sorted list,FAIL,15,-,FAIL,88
Rose Tree,deallocate,24,2,2.0,9,46
Rose Tree,flatten,FAIL,10,-,FAIL,102
