Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.7,4,12
Singly Linked List,max,FAIL,22,-,FAIL,112
Singly Linked List,min,FAIL,22,-,FAIL,112
Singly Linked List,singleton,FAIL,12,-,FAIL,20
Singly Linked List,append,19,17,2.9,6,131
Singly Linked List,delete,FAIL,16,-,FAIL,97
Singly Linked List,deallocate two,25,4,1.7,9,66
Singly Linked List,union,FAIL,14,-,FAIL,121
Singly Linked List,intersection,FAIL,16,-,FAIL,144
Singly Linked List,difference,FAIL,14,-,FAIL,121
Sorted list,sort,FAIL,9,-,FAIL,133
Sorted list,reverse,FAIL,9,-,FAIL,94
Sorted list,merge,FAIL,23,-,FAIL,97
Doubly Linked List,singleton,FAIL,13,-,FAIL,20
Doubly Linked List,copy,FAIL,15,-,FAIL,188
Doubly Linked List,single to double,FAIL,11,-,FAIL,130
List of Lists,flatten,FAIL,12,-,FAIL,136
Binary Tree,deallocate,16,2,1.1,6,26
Binary Tree,deallocate two,FAIL,4,-,FAIL,182
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,131
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,138
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,142
BST,rotate left,FAIL,74,-,FAIL,68
BST,rotate right,FAIL,74,-,FAIL,72
BST,find max,FAIL,25,-,FAIL,95
BST,delete root,FAIL,41,-,FAIL,58
BST,from list,FAIL,15,-,FAIL,122
BST,to sorted list,FAIL,15,-,FAIL,94
Rose Tree,deallocate,24,2,1.9,9,49
Rose Tree,flatten,FAIL,10,-,FAIL,122
