Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,FAIL,12,-,FAIL,42
Singly Linked List,max,FAIL,22,-,FAIL,1428
Singly Linked List,min,FAIL,22,-,FAIL,1511
Singly Linked List,singleton,11,12,0.7,4,150
Singly Linked List,append,29,17,1.8,10,743
Singly Linked List,delete,FAIL,16,-,FAIL,1359
Singly Linked List,deallocate two,25,4,1.0,9,279
Singly Linked List,union,FAIL,14,-,FAIL,1035
Singly Linked List,intersection,FAIL,16,-,FAIL,1987
Singly Linked List,difference,FAIL,14,-,FAIL,948
Sorted list,sort,FAIL,9,-,FAIL,1334
Sorted list,reverse,FAIL,9,-,FAIL,1109
Sorted list,merge,FAIL,23,-,FAIL,1195
Doubly Linked List,singleton,14,13,0.8,5,174
Doubly Linked List,copy,FAIL,15,-,FAIL,1376
Doubly Linked List,single to double,FAIL,11,-,FAIL,1423
List of Lists,flatten,FAIL,12,-,FAIL,1310
Binary Tree,deallocate,16,2,0.7,6,123
Binary Tree,deallocate two,FAIL,4,-,FAIL,2026
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,1207
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,1574
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,1365
BST,rotate left,FAIL,74,-,FAIL,1369
BST,rotate right,FAIL,74,-,FAIL,1303
BST,find max,FAIL,25,-,FAIL,1141
BST,delete root,FAIL,41,-,FAIL,790
BST,from list,FAIL,15,-,FAIL,1161
BST,to sorted list,FAIL,15,-,FAIL,1040
Rose Tree,deallocate,24,2,0.9,9,180
Rose Tree,flatten,FAIL,10,-,FAIL,1116
