Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,FAIL,12,-,FAIL,61
Singly Linked List,max,FAIL,22,-,FAIL,1201
Singly Linked List,min,FAIL,22,-,FAIL,1201
Singly Linked List,singleton,11,12,0.8,4,175
Singly Linked List,append,29,17,2.3,10,888
Singly Linked List,delete,FAIL,16,-,FAIL,1498
Singly Linked List,deallocate two,25,4,1.0,9,279
Singly Linked List,union,FAIL,14,-,FAIL,1048
Singly Linked List,intersection,FAIL,16,-,FAIL,2002
Singly Linked List,difference,FAIL,14,-,FAIL,1139
Sorted list,sort,FAIL,9,-,FAIL,1324
Sorted list,reverse,FAIL,9,-,FAIL,1367
Sorted list,merge,FAIL,23,-,FAIL,946
Doubly Linked List,singleton,14,13,0.9,5,191
Doubly Linked List,copy,FAIL,15,-,FAIL,1573
Doubly Linked List,single to double,FAIL,11,-,FAIL,1302
List of Lists,flatten,FAIL,12,-,FAIL,1149
Binary Tree,deallocate,16,2,0.6,6,123
Binary Tree,deallocate two,FAIL,4,-,FAIL,1637
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,1217
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,1226
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,1198
BST,rotate left,FAIL,74,-,FAIL,939
BST,rotate right,FAIL,74,-,FAIL,945
BST,find max,FAIL,25,-,FAIL,1076
BST,delete root,FAIL,41,-,FAIL,766
BST,from list,FAIL,15,-,FAIL,963
BST,to sorted list,FAIL,15,-,FAIL,853
Rose Tree,deallocate,24,2,0.8,9,165
Rose Tree,flatten,FAIL,10,-,FAIL,885
