Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,13
Singly Linked List,max,FAIL,22,-,FAIL,741
Singly Linked List,min,FAIL,22,-,FAIL,780
Singly Linked List,singleton,11,12,0.3,4,34
Singly Linked List,append,19,17,0.8,6,183
Singly Linked List,delete,44,16,1.8,13,417
Singly Linked List,deallocate two,25,4,0.5,9,66
Singly Linked List,union,FAIL,14,-,FAIL,943
Singly Linked List,intersection,FAIL,16,-,FAIL,1010
Singly Linked List,difference,FAIL,14,-,FAIL,871
Sorted list,sort,36,9,2.3,11,537
Sorted list,reverse,36,9,1.9,11,363
Sorted list,merge,FAIL,23,-,FAIL,688
Doubly Linked List,singleton,14,13,0.3,5,38
Doubly Linked List,copy,FAIL,15,-,FAIL,1226
Doubly Linked List,single to double,66,11,1.5,23,320
List of Lists,flatten,56,12,1.9,18,537
Binary Tree,deallocate,16,2,0.3,6,26
Binary Tree,deallocate two,FAIL,4,-,FAIL,1252
Binary Tree,flatten w/acc,66,17,1.3,22,306
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,1227
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,1061
BST,rotate left,FAIL,74,-,FAIL,339
BST,rotate right,FAIL,74,-,FAIL,341
BST,find max,FAIL,25,-,FAIL,795
BST,delete root,FAIL,41,-,FAIL,622
BST,from list,FAIL,15,-,FAIL,646
BST,to sorted list,FAIL,15,-,FAIL,1165
Rose Tree,deallocate,24,2,0.7,9,117
Rose Tree,flatten,FAIL,10,-,FAIL,877
