Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.7,4,12
Singly Linked List,max,FAIL,22,-,FAIL,93
Singly Linked List,min,FAIL,22,-,FAIL,94
Singly Linked List,singleton,11,12,1.4,4,34
Singly Linked List,append,19,17,2.8,6,112
Singly Linked List,delete,FAIL,16,-,FAIL,99
Singly Linked List,deallocate two,25,4,1.6,9,66
Singly Linked List,union,FAIL,14,-,FAIL,119
Singly Linked List,intersection,FAIL,16,-,FAIL,137
Singly Linked List,difference,FAIL,14,-,FAIL,125
Sorted list,sort,FAIL,9,-,FAIL,113
Sorted list,reverse,FAIL,9,-,FAIL,94
Sorted list,merge,FAIL,23,-,FAIL,97
Doubly Linked List,singleton,14,13,1.4,5,38
Doubly Linked List,copy,FAIL,15,-,FAIL,171
Doubly Linked List,single to double,FAIL,11,-,FAIL,98
List of Lists,flatten,FAIL,12,-,FAIL,138
Binary Tree,deallocate,16,2,1.3,6,26
Binary Tree,deallocate two,47,4,2.9,16,213
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,126
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,141
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,149
BST,rotate left,FAIL,74,-,FAIL,67
BST,rotate right,FAIL,74,-,FAIL,68
BST,find max,FAIL,25,-,FAIL,100
BST,delete root,FAIL,41,-,FAIL,57
BST,from list,FAIL,15,-,FAIL,101
BST,to sorted list,FAIL,15,-,FAIL,82
Rose Tree,deallocate,30,2,1.7,11,47
Rose Tree,flatten,FAIL,10,-,FAIL,114
