Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,FAIL,12,-,FAIL,81
Singly Linked List,max,FAIL,22,-,FAIL,1161
Singly Linked List,min,FAIL,22,-,FAIL,1098
Singly Linked List,singleton,11,12,0.9,4,226
Singly Linked List,append,29,17,2.4,10,1026
Singly Linked List,delete,FAIL,16,-,FAIL,1181
Singly Linked List,deallocate two,25,4,0.9,9,279
Singly Linked List,union,FAIL,14,-,FAIL,1155
Singly Linked List,intersection,FAIL,16,-,FAIL,1852
Singly Linked List,difference,FAIL,14,-,FAIL,1068
Sorted list,sort,FAIL,9,-,FAIL,1019
Sorted list,reverse,FAIL,9,-,FAIL,1383
Sorted list,merge,FAIL,23,-,FAIL,991
Doubly Linked List,singleton,14,13,0.9,5,218
Doubly Linked List,copy,FAIL,15,-,FAIL,1263
Doubly Linked List,single to double,FAIL,11,-,FAIL,1263
List of Lists,flatten,FAIL,12,-,FAIL,1159
Binary Tree,deallocate,16,2,0.6,6,123
Binary Tree,deallocate two,FAIL,4,-,FAIL,2163
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,1286
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,1260
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,1101
BST,rotate left,FAIL,74,-,FAIL,908
BST,rotate right,FAIL,74,-,FAIL,866
BST,find max,FAIL,25,-,FAIL,959
BST,delete root,FAIL,41,-,FAIL,681
BST,from list,FAIL,15,-,FAIL,744
BST,to sorted list,FAIL,15,-,FAIL,987
Rose Tree,deallocate,30,2,1.2,11,398
Rose Tree,flatten,FAIL,10,-,FAIL,1155
