Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.5,4,110
Singly Linked List,max,FAIL,22,-,FAIL,1064
Singly Linked List,min,FAIL,22,-,FAIL,1066
Singly Linked List,singleton,11,12,0.9,4,148
Singly Linked List,append,29,17,2.8,10,1111
Singly Linked List,delete,FAIL,16,-,FAIL,1045
Singly Linked List,deallocate two,25,4,1.0,9,279
Singly Linked List,union,FAIL,14,-,FAIL,1046
Singly Linked List,intersection,FAIL,16,-,FAIL,1586
Singly Linked List,difference,FAIL,14,-,FAIL,945
Sorted list,sort,FAIL,9,-,FAIL,1036
Sorted list,reverse,FAIL,9,-,FAIL,1243
Sorted list,merge,FAIL,23,-,FAIL,1071
Doubly Linked List,singleton,14,13,0.8,5,152
Doubly Linked List,copy,FAIL,15,-,FAIL,1275
Doubly Linked List,single to double,FAIL,11,-,FAIL,1182
List of Lists,flatten,FAIL,12,-,FAIL,1396
Binary Tree,deallocate,16,2,0.6,6,123
Binary Tree,deallocate two,FAIL,4,-,FAIL,2008
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,1510
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,1281
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,1119
BST,rotate left,FAIL,74,-,FAIL,1349
BST,rotate right,FAIL,74,-,FAIL,1207
BST,find max,FAIL,25,-,FAIL,893
BST,delete root,FAIL,41,-,FAIL,760
BST,from list,FAIL,15,-,FAIL,740
BST,to sorted list,FAIL,15,-,FAIL,1097
Rose Tree,deallocate,30,2,0.8,11,227
Rose Tree,flatten,FAIL,10,-,FAIL,1039
