Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.7,4,12
Singly Linked List,max,FAIL,22,-,FAIL,91
Singly Linked List,min,FAIL,22,-,FAIL,81
Singly Linked List,singleton,11,12,1.3,4,33
Singly Linked List,append,19,17,2.9,6,109
Singly Linked List,delete,FAIL,16,-,FAIL,85
Singly Linked List,deallocate two,25,4,1.7,9,66
Singly Linked List,union,FAIL,14,-,FAIL,106
Singly Linked List,intersection,FAIL,16,-,FAIL,122
Singly Linked List,difference,FAIL,14,-,FAIL,112
Sorted list,sort,FAIL,9,-,FAIL,89
Sorted list,reverse,FAIL,9,-,FAIL,116
Sorted list,merge,FAIL,23,-,FAIL,93
Doubly Linked List,singleton,14,13,1.4,5,37
Doubly Linked List,copy,FAIL,15,-,FAIL,135
Doubly Linked List,single to double,FAIL,11,-,FAIL,112
List of Lists,flatten,FAIL,12,-,FAIL,142
Binary Tree,deallocate,16,2,1.1,6,26
Binary Tree,deallocate two,FAIL,4,-,FAIL,158
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,130
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,149
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,126
BST,rotate left,FAIL,74,-,FAIL,90
BST,rotate right,FAIL,74,-,FAIL,92
BST,find max,FAIL,25,-,FAIL,75
BST,delete root,FAIL,41,-,FAIL,91
BST,from list,FAIL,15,-,FAIL,69
BST,to sorted list,FAIL,15,-,FAIL,112
Rose Tree,deallocate,24,2,1.9,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,111
