Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,13
Singly Linked List,max,FAIL,22,-,FAIL,559
Singly Linked List,min,FAIL,22,-,FAIL,541
Singly Linked List,singleton,FAIL,12,-,FAIL,19
Singly Linked List,append,19,17,0.9,6,132
Singly Linked List,delete,41,16,1.5,12,245
Singly Linked List,deallocate two,25,4,0.5,9,66
Singly Linked List,union,FAIL,14,-,FAIL,799
Singly Linked List,intersection,FAIL,16,-,FAIL,927
Singly Linked List,difference,FAIL,14,-,FAIL,826
Sorted list,sort,44,9,2.0,13,335
Sorted list,reverse,36,9,1.3,11,194
Sorted list,merge,FAIL,23,-,FAIL,600
Doubly Linked List,singleton,FAIL,13,-,FAIL,19
Doubly Linked List,copy,FAIL,15,-,FAIL,908
Doubly Linked List,single to double,FAIL,11,-,FAIL,236
List of Lists,flatten,56,12,1.6,18,313
Binary Tree,deallocate,16,2,0.3,6,26
Binary Tree,deallocate two,47,4,1.1,16,274
Binary Tree,flatten w/acc,66,17,1.3,22,249
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,876
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,927
BST,rotate left,FAIL,74,-,FAIL,193
BST,rotate right,FAIL,74,-,FAIL,195
BST,find max,FAIL,25,-,FAIL,570
BST,delete root,FAIL,41,-,FAIL,413
BST,from list,FAIL,15,-,FAIL,430
BST,to sorted list,FAIL,15,-,FAIL,596
Rose Tree,deallocate,30,2,0.6,11,66
Rose Tree,flatten,FAIL,10,-,FAIL,741
