Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.3,4,75
Singly Linked List,max,FAIL,22,-,FAIL,1285
Singly Linked List,min,FAIL,22,-,FAIL,1322
Singly Linked List,singleton,11,12,0.6,4,118
Singly Linked List,append,29,17,2.1,10,789
Singly Linked List,delete,FAIL,16,-,FAIL,1216
Singly Linked List,deallocate two,25,4,0.8,9,183
Singly Linked List,union,FAIL,14,-,FAIL,1015
Singly Linked List,intersection,FAIL,16,-,FAIL,1732
Singly Linked List,difference,FAIL,14,-,FAIL,1081
Sorted list,sort,FAIL,9,-,FAIL,1399
Sorted list,reverse,FAIL,9,-,FAIL,1369
Sorted list,merge,FAIL,23,-,FAIL,1167
Doubly Linked List,singleton,14,13,0.6,5,132
Doubly Linked List,copy,FAIL,15,-,FAIL,1400
Doubly Linked List,single to double,FAIL,11,-,FAIL,1202
List of Lists,flatten,FAIL,12,-,FAIL,1219
Binary Tree,deallocate,16,2,0.6,6,87
Binary Tree,deallocate two,FAIL,4,-,FAIL,1307
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,1174
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,1047
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,1007
BST,rotate left,FAIL,74,-,FAIL,1464
BST,rotate right,FAIL,74,-,FAIL,1097
BST,find max,FAIL,25,-,FAIL,1064
BST,delete root,FAIL,41,-,FAIL,816
BST,from list,FAIL,15,-,FAIL,903
BST,to sorted list,FAIL,15,-,FAIL,1005
Rose Tree,deallocate,30,2,0.8,11,132
Rose Tree,flatten,FAIL,10,-,FAIL,1096
