Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.5,4,84
Singly Linked List,max,FAIL,22,-,FAIL,1041
Singly Linked List,min,FAIL,22,-,FAIL,1046
Singly Linked List,singleton,11,12,0.7,4,141
Singly Linked List,append,29,17,2.5,10,928
Singly Linked List,delete,FAIL,16,-,FAIL,1194
Singly Linked List,deallocate two,25,4,0.9,9,279
Singly Linked List,union,FAIL,14,-,FAIL,961
Singly Linked List,intersection,FAIL,16,-,FAIL,1475
Singly Linked List,difference,FAIL,14,-,FAIL,928
Sorted list,sort,FAIL,9,-,FAIL,898
Sorted list,reverse,FAIL,9,-,FAIL,960
Sorted list,merge,FAIL,23,-,FAIL,872
Doubly Linked List,singleton,14,13,0.8,5,147
Doubly Linked List,copy,FAIL,15,-,FAIL,1386
Doubly Linked List,single to double,FAIL,11,-,FAIL,1005
List of Lists,flatten,FAIL,12,-,FAIL,1125
Binary Tree,deallocate,16,2,0.6,6,123
Binary Tree,deallocate two,FAIL,4,-,FAIL,2040
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,1175
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,1157
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,1188
BST,rotate left,FAIL,74,-,FAIL,856
BST,rotate right,FAIL,74,-,FAIL,658
BST,find max,FAIL,25,-,FAIL,758
BST,delete root,FAIL,41,-,FAIL,601
BST,from list,FAIL,15,-,FAIL,757
BST,to sorted list,FAIL,15,-,FAIL,861
Rose Tree,deallocate,24,2,0.9,9,157
Rose Tree,flatten,FAIL,10,-,FAIL,891
