Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.2,4,12
Singly Linked List,max,FAIL,22,-,FAIL,645
Singly Linked List,min,FAIL,22,-,FAIL,655
Singly Linked List,singleton,FAIL,12,-,FAIL,19
Singly Linked List,append,19,17,0.6,6,112
Singly Linked List,delete,38,16,1.4,11,289
Singly Linked List,deallocate two,25,4,0.4,9,64
Singly Linked List,union,FAIL,14,-,FAIL,1008
Singly Linked List,intersection,FAIL,16,-,FAIL,1263
Singly Linked List,difference,FAIL,14,-,FAIL,1046
Sorted list,sort,44,9,2.4,13,693
Sorted list,reverse,36,9,1.2,11,235
Sorted list,merge,FAIL,23,-,FAIL,836
Doubly Linked List,singleton,FAIL,13,-,FAIL,19
Doubly Linked List,copy,FAIL,15,-,FAIL,1089
Doubly Linked List,single to double,FAIL,11,-,FAIL,101
List of Lists,flatten,56,12,1.1,18,233
Binary Tree,deallocate,16,2,0.3,6,25
Binary Tree,deallocate two,47,4,0.6,16,211
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,579
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,974
Binary Tree,flatten to dll w/null,FAIL,5,-,FAIL,1075
BST,rotate left,FAIL,74,-,FAIL,617
BST,rotate right,FAIL,74,-,FAIL,584
BST,find max,FAIL,25,-,FAIL,753
BST,delete root,FAIL,41,-,FAIL,590
BST,from list,FAIL,15,-,FAIL,804
BST,to sorted list,FAIL,15,-,FAIL,495
Rose Tree,deallocate,30,2,0.4,11,48
Rose Tree,flatten,80,10,1.5,25,307
